6.813598630000001,-1.3150901749999946,-2.861568454999997,193.0,175.0,151.0
6.966888420000032,-2.436092374999987,-2.1951866149999972,151.0,138.0,122.0
5.362030030000028,2.2931556750000084,-3.345264434999997,204.0,202.0,189.0
3.905944820000002,-3.700260154999995,-4.136280065000001,194.0,176.0,153.0
4.3465881299999864,-3.532115934999993,-3.946506505000002,202.0,181.0,159.0
4.812713620000011,-3.37231826499999,-3.7564315850000014,207.0,185.0,164.0
5.19473266,-3.2013053849999835,-3.5985832249999987,203.0,183.0,161.0
5.602081300000009,-3.030681604999984,-3.4396247849999995,166.0,154.0,138.0
6.00942993000001,-2.885974884999996,-3.2439613350000016,183.0,163.0,140.0
6.3976745599999845,-2.74856948499999,-3.0543289149999993,166.0,153.0,134.0
6.86947631999999,-2.6012306149999915,-2.866931915000002,152.0,136.0,121.0
7.109588620000011,-2.34917068499999,-2.775455475000001,167.0,163.0,153.0
7.106567380000001,-2.209415434999997,-2.746150974999999,181.0,179.0,159.0
7.075866700000006,-2.054790494999992,-2.7119979849999964,190.0,177.0,158.0
6.994567870000026,-1.845302574999991,-2.7376213049999976,195.0,178.0,155.0
6.910980219999999,-1.5966453549999926,-2.781848904999997,198.0,182.0,164.0
6.837127680000037,-1.3080711349999916,-2.8308906549999975,188.0,171.0,148.0
6.727752680000037,-1.0920600849999857,-2.8551063549999967,195.0,174.0,153.0
6.662719719999984,-0.8499031049999957,-2.8991317750000007,201.0,191.0,169.0
6.554718009999988,-0.6225242549999876,-2.9071731550000024,209.0,200.0,184.0
6.393890380000016,-0.34523391499999434,-2.9898796049999987,207.0,197.0,182.0
6.326995850000003,-0.0921974149999869,-3.0182952850000007,220.0,212.0,193.0
6.284118650000039,0.09238052500001004,-3.006725314999997,214.0,199.0,179.0
6.1985473600000205,0.2993354850000145,-3.0070648149999997,212.0,197.0,178.0
6.110778809999999,0.5307579050000157,-3.045490264999998,205.0,194.0,176.0
6.017852779999998,0.7732734750000105,-3.0795784049999995,211.0,202.0,186.0
5.939453119999996,1.008373265000003,-3.104907994999998,206.0,195.0,172.0
5.876892090000013,1.247646335000013,-3.099483495000001,202.0,196.0,180.0
5.779998780000028,1.494083405000012,-3.137832644999996,226.0,221.0,218.0
5.686248780000028,1.6919441250000062,-3.153881075000001,229.0,229.0,228.0
5.558380120000038,1.9761161850000093,-3.237480165000001,207.0,203.0,198.0
5.467437740000037,2.2321434050000164,-3.2663192750000007,204.0,197.0,190.0
5.363800050000009,2.491161345000009,-3.2956085249999987,189.0,180.0,164.0
5.279998780000028,2.7294654850000057,-3.319656375000001,181.0,170.0,156.0
5.189025880000031,2.981548315000012,-3.3590087850000003,191.0,177.0,159.0
5.11328125,3.174709325000009,-3.369731905000002,188.0,171.0,151.0
5.024841309999999,3.437252045000008,-3.426437374999999,193.0,176.0,152.0
4.939819330000034,3.6555900650000126,-3.4396095250000016,189.0,172.0,152.0
4.86270141,3.914150245000016,-3.4273948649999966,188.0,171.0,148.0
4.79791259000001,4.100917815000017,-3.5015068049999982,197.0,178.0,161.0
4.753417969999987,4.146617895000006,-3.4991798450000005,207.0,191.0,170.0
4.700531000000012,4.324985505000015,-3.503585815000001,201.0,185.0,160.0
4.621276850000015,4.499538425000011,-3.520065305000003,189.0,174.0,151.0
4.527313230000004,4.796482085000008,-3.567447664999996,174.0,160.0,145.0
4.4351806600000145,5.068660735000009,-3.6217689550000003,184.0,169.0,152.0
4.346466060000012,5.296451575000006,-3.636142735,194.0,177.0,157.0
4.2649536100000205,5.530529025000007,-3.6748161350000004,193.0,175.0,151.0
4.187347410000029,5.777141575000016,-3.6794738749999993,191.0,174.0,148.0
4.079132080000022,6.043949135000005,-3.727684025000002,189.0,171.0,147.0
4.006286620000026,6.25943374500001,-3.744365694999999,184.0,173.0,149.0
4.059417719999999,6.410289765000016,-3.892776484999999,95.0,106.0,76.0
7.103454590000013,-2.3474311849999907,-3.0032920849999982,171.0,162.0,143.0
5.8450317400000245,1.295658115000009,-3.367164615,188.0,175.0,160.0
5.8919067400000245,1.5155143750000093,-3.387592314999999,187.0,175.0,161.0
6.227783200000033,1.505168915000013,-3.3027000450000017,172.0,159.0,143.0
4.851959230000034,4.049510955000017,-3.753360745000002,180.0,167.0,142.0
3.9727783200000317,6.440029145000011,-4.079502104999996,149.0,130.0,107.0
4.374176019999993,-3.545757294999987,-4.195430754999997,189.0,169.0,145.0
4.785278320000032,-3.402225494999996,-4.009620665,194.0,175.0,152.0
5.151245109999991,-3.2312889049999853,-3.844783784999997,190.0,168.0,144.0
5.57843016999999,-3.0470085149999875,-3.699905395000002,165.0,152.0,134.0
6.03604125999999,-2.8911094649999853,-3.503658295000001,152.0,142.0,124.0
6.432403560000012,-2.744869224999988,-3.3022689849999978,172.0,153.0,129.0
6.794403069999987,-2.6171531649999906,-3.122821805000001,166.0,153.0,138.0
7.146789549999994,-2.2582664449999896,-3.005867004999999,176.0,163.0,146.0
7.101959230000034,-2.026950834999994,-2.9880714450000028,186.0,183.0,164.0
7.020080559999997,-1.7748222349999878,-3.023059844999999,186.0,173.0,157.0
6.909973140000034,-1.5181007349999902,-3.0733489949999964,188.0,173.0,154.0
6.826232909999987,-1.2910957349999848,-3.1231384250000005,191.0,174.0,153.0
6.718048090000025,-1.0325508049999854,-3.183017735,190.0,177.0,161.0
6.638580320000017,-0.783107754999989,-3.202003474999998,198.0,184.0,172.0
6.5722351,-0.6077766349999933,-3.1837196350000028,217.0,212.0,201.0
6.486694330000034,-0.34286880499999484,-3.1913375849999994,213.0,209.0,197.0
6.366241450000018,-0.04941177499999583,-3.252319335000003,204.0,192.0,176.0
6.2742004400000155,0.15947342500001582,-3.263160704999997,207.0,197.0,180.0
6.2216796800000225,0.33099746500001004,-3.2301521349999973,197.0,185.0,164.0
6.141052240000022,0.542095185000008,-3.2472763049999998,194.0,177.0,158.0
6.039459230000034,0.7903709450000065,-3.3059577949999976,202.0,188.0,169.0
5.961578369999984,0.9808387750000094,-3.3299865749999995,207.0,191.0,172.0
5.770965569999987,1.6450462350000095,-3.3548240650000025,186.0,178.0,165.0
5.6492004400000155,1.9223289550000118,-3.3859443650000003,190.0,182.0,170.0
5.521911620000026,2.191211705000015,-3.498447415000001,195.0,181.0,169.0
5.429260250000027,2.4544792250000143,-3.600315094999999,187.0,176.0,162.0
5.2934265100000175,2.7796287550000045,-3.641658784999997,180.0,169.0,152.0
5.194610590000025,3.016872405000015,-3.672122954999999,186.0,172.0,154.0
5.118591309999999,3.1990394650000127,-3.6636505150000005,189.0,172.0,151.0
5.036163330000022,3.4178352350000125,-3.6883354149999974,186.0,170.0,147.0
4.940765380000016,3.651660925000016,-3.7309837350000024,194.0,177.0,154.0
4.864624020000008,3.8933448850000048,-3.7730827350000027,192.0,174.0,150.0
4.701843260000032,4.376651765000005,-3.8163681050000022,184.0,168.0,145.0
4.6215515100000175,4.625698095000004,-3.8309211750000003,187.0,170.0,146.0
4.526733400000012,4.8859138550000125,-3.8937568650000003,193.0,177.0,153.0
4.438201900000024,5.107456215000013,-3.914863584999999,187.0,171.0,147.0
4.340270990000022,5.395267485000005,-3.954990385000002,188.0,173.0,148.0
4.248687740000037,5.647296905000005,-3.985439305,190.0,172.0,148.0
4.156921380000028,5.89783859500001,-4.024932864999997,197.0,180.0,155.0
4.0742797799999835,6.109859465000014,-4.034782415000002,196.0,181.0,158.0
4.010681150000039,6.362796785000015,-4.103923795,163.0,154.0,125.0
5.872192380000001,1.494571685000011,-3.443206785000001,188.0,176.0,162.0
3.8674621600000023,6.452251435000008,-4.114856725000003,181.0,176.0,140.0
3.9944763199999898,6.332164765000016,-4.250526424999997,169.0,152.0,121.0
7.035400390000007,-2.5216178849999835,-3.1818695050000017,169.0,155.0,143.0
7.15625,-2.26795577499999,-3.2326736449999984,179.0,162.0,136.0
5.896575920000032,1.2522850050000045,-3.542064664999998,192.0,179.0,163.0
4.80630493000001,4.077693945000007,-4.026630404999999,196.0,178.0,155.0
4.88900756999999,-3.3674964849999895,-4.190376284999999,191.0,172.0,150.0
5.270507810000026,-3.211643214999995,-4.013538365000002,186.0,165.0,144.0
